ACC_NUCCORE,CreateDate_NUCCORE,GC_NUCCORE,Host_BIOSAMPLE,IsolationSource_BIOSAMPLE,Length_NUCCORE,Location_BIOSAMPLE,SamplType_BIOSAMPLE,Topology_NUCCORE,loc_lat,loc_lng,loc_parsed,plasmidfinder,pmlst,taxon_class_name,taxon_family_name,taxon_genus_name,taxon_name,taxon_order_name,taxon_phylum_name,taxon_species_name,taxon_superkingdom_name,D1,D2
NZ_CP075656.1,2021-05-24,44.89849036959917,Homo sapiens,stool,7684,Switzerland: Zurich,,circular,47.4,8.55,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.1254153,-4.848109
NZ_CP075655.1,2021-05-24,48.329497788441145,Homo sapiens,stool,61269,Switzerland: Zurich,,circular,47.4,8.55,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.541163,12.67044
NZ_CP075654.1,2021-05-24,49.507552728803255,Homo sapiens,stool,106915,Switzerland: Zurich,,circular,47.4,8.55,,"IncB/O/K/Z_1, CU928147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.0779076,12.741556
NZ_CP075653.1,2021-05-24,48.81175734834272,Homo sapiens,stool,111930,Switzerland: Zurich,,circular,47.4,8.55,,"IncFIB(AP001918)_1, AP001918, |ColRNAI_1, DQ298019, |IncFII(pCoo)_1, CR942285, ",IncF RST(F-:A-:B-):FIA(-);FIB(59?);FIC(-);FII(82?);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.33749092,11.269399
NZ_CP075651.1,2021-05-24,45.8502024291498,Homo sapiens,stool,5928,Switzerland: Zurich,,circular,47.4,8.55,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),8.668218,5.813870400000001
NZ_CP075650.1,2021-05-24,49.7106267701022,Homo sapiens,stool,8121,Switzerland: Zurich,,circular,47.4,8.55,,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.327788,19.79149
NZ_CP076124.1,2021-06-09,51.02387435105014,Homo sapiens,urine,114223,,,circular,,,,"IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII(29)_1, CP003035, ",IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.54614305,11.94043
NZ_CP076304.1,2021-06-09,49.96806954658757,Homo sapiens,"urine, catheter urine",48543,Germany: Hesse,,circular,50.04,8.14,,"IncI(Gamma)_1, AP011954, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.310484,8.841225999999999
NZ_CP076303.1,2021-06-09,47.53323148234757,Homo sapiens,"urine, catheter urine",96219,Germany: Hesse,,circular,50.04,8.14,,"p0111_1, AP010962, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.645663,4.056711
NZ_CP076302.1,2021-06-09,50.743366162725046,Homo sapiens,"urine, catheter urine",127528,Germany: Hesse,,circular,50.04,8.14,,"IncFIB(pB171)_1, AB024946, |IncFII_1, AY458016, ",IncF RST(F36:A-:B-):FIA(-);FIB(32?);FIC(-);FII(36);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),13.563693,8.53163
NZ_CP076311.1,2021-06-09,51.06520335700453,Homo sapiens,"urine, catheter urine",1549,Germany: Hesse,,circular,50.04,8.14,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.5903703000000002,-5.261274299999999
NZ_CP076310.1,2021-06-09,51.06190691369181,Homo sapiens,"urine, catheter urine",2213,Germany: Hesse,,circular,50.04,8.14,,"Col(pHAD28)_1, KU674895, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.61528426,1.340241
NZ_CP076309.1,2021-06-09,47.00258988421694,Homo sapiens,"urine, catheter urine",26256,Germany: Hesse,,circular,50.04,8.14,,"IncI(Gamma)_1, AP011954, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.3008723,8.835057
NZ_CP076308.1,2021-06-09,46.37056034817751,Homo sapiens,"urine, catheter urine",51468,Germany: Hesse,,circular,50.04,8.14,,"IncX3_1, JN247852, |ColKP3_1, JN205800, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),20.377825,14.726628
NZ_CP076307.1,2021-06-09,47.10594255682079,Homo sapiens,"urine, catheter urine",86764,Germany: Hesse,,circular,50.04,8.14,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),19.08521,6.4890513
NZ_CP076306.1,2021-06-09,50.634522015737495,Homo sapiens,"urine, catheter urine",89595,Germany: Hesse,,circular,50.04,8.14,,"IncFIB(pB171)_1, AB024946, |IncFII_1, AY458016, ",IncF RST(F-:A-:B-):FIA(-);FIB(32?);FIC(-);FII(~66);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),13.56316,8.531603
NZ_CP076321.1,2021-06-09,51.46083967591456,Homo sapiens,Skin swab,4073,Germany: Hesse,,circular,50.04,8.14,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.868282,10.434863
NZ_CP076320.1,2021-06-09,46.3397094779232,Homo sapiens,Skin swab,13906,Germany: Hesse,,circular,50.04,8.14,,"Col(pHAD28)_1, KU674895, |Col(MGD2)_1, NC_003789, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.0649829,1.6574217
NZ_CP076319.1,2021-06-09,46.37230715437364,Homo sapiens,Skin swab,51479,Germany: Hesse,,circular,50.04,8.14,,"ColKP3_1, JN205800, |IncX3_1, JN247852, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),20.418806,14.683313
NZ_CP076316.1,2021-06-09,47.120418848167546,Homo sapiens,Skin swab,2101,Germany: Hesse,,circular,50.04,8.14,,"Col(BS512)_1, NC_010656, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),5.0645013,-6.7012353
NZ_CP076315.1,2021-06-09,50.64231700391547,Homo sapiens,Skin swab,167285,Germany: Hesse,,circular,50.04,8.14,,"IncFIA_1, AP001918, |IncFII_1, AY458016, |IncI(Gamma)_1, AP011954, ","IncF RST(F36:A-:B-):FIA(4,20);FIB(-);FIC(-);FII(36);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.1361213,9.89607
NZ_CP076314.1,2021-06-09,52.10875102947654,Homo sapiens,Skin swab,104422,Germany: Hesse,,circular,50.04,8.14,,"IncB/O/K/Z_1, CU928147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.1763728,12.722305
NZ_CP076313.1,2021-06-09,55.33807829181496,Homo sapiens,Skin swab,3372,Germany: Hesse,,circular,50.04,8.14,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.068281,-5.322721
NZ_CP076312.1,2021-06-09,53.1119311193112,Homo sapiens,Skin swab,4065,Germany: Hesse,,circular,50.04,8.14,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.151792,-4.8488836
NZ_CP071079.1,2021-05-13,49.80353634577603,Homo sapiens,rectal swab,4072,Switzerland,,circular,46.7985624,8.231973599999998,Switzerland,"Col8282_1, DQ995352, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.750745,10.837917
NZ_CP071078.1,2021-05-13,47.55177085349332,Homo sapiens,rectal swab,5167,Switzerland,,circular,46.7985624,8.231973599999998,Switzerland,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-4.1064405,-4.461904
NZ_CP071077.1,2021-05-13,51.65519047398986,Homo sapiens,rectal swab,64917,Switzerland,,circular,46.7985624,8.231973599999998,Switzerland,"IncFII_1, AY458016, ",IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.180847,11.348497
NZ_CP071076.1,2021-05-13,50.21013333333333,Homo sapiens,rectal swab,93750,Switzerland,,circular,46.7985624,8.231973599999998,Switzerland,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.764741000000001,8.961297
NZ_CP071075.1,2021-05-13,50.40031500196879,Homo sapiens,rectal swab,129523,Switzerland,,circular,46.7985624,8.231973599999998,Switzerland,"IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncY_1, K02380, |IncFIA(HI1)_1, AF250878, ",IncF RST(F-:A-:B-):FIA(-);FIB(66?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.841507,5.8990436
NZ_CP071074.1,2021-05-13,50.65826048899351,Homo sapiens,rectal swab,169082,Switzerland,,circular,46.7985624,8.231973599999998,Switzerland,"IncC_1, JN157804, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.2921844,-0.28660038
NZ_CP072979.1,2021-04-20,51.916649258408185,Homo sapiens,pus,76592,China: Zhejiang,,circular,30.26,120.19,,"IncU_1, DQ401103, |IncN_1, AY046276, ","IncN MLST(-):repN(3,3);traJ(4);korA(2)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),2.8693376,6.9305882
NZ_CP072978.1,2021-04-20,49.361741719389656,Homo sapiens,pus,107480,China: Zhejiang,,circular,30.26,120.19,,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.5085857000000003,2.745069
NZ_CP072977.1,2021-04-20,49.56773329282272,Homo sapiens,pus,144818,China: Zhejiang,,circular,30.26,120.19,,"IncQ1_1, M28829, |IncFII_1, AY458016, |IncFIC(FII)_1, AP001918, |IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, ","IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.1055955,11.124458
NZ_CP072982.1,2021-04-20,52.732929183625785,Homo sapiens,sputum,81323,China: zhejiang,,circular,30.26,120.19,,"IncFII(pRSB107)_1, AJ851089, |IncFIA_1, AP001918, |Col156_1, NC_009781, ","IncF RST(F1:A-:B-):FIA(2,6);FIB(-);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.7710214,5.954388
NZ_CP072981.1,2021-04-20,49.28860282441618,Homo sapiens,sputum,94462,China: zhejiang,,circular,30.26,120.19,,"IncU_1, DQ401103, |IncN_1, AY046276, ",IncN MLST(-):repN(3);traJ(4?);korA(2),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),2.8268595000000003,7.120498
NZ_CP072807.1,2021-04-14,51.61857623308223,Homo sapiens,Urine sample,110313,Pakistan: Faisalabad,,circular,31.26,73.4,,"IncFII_1, AY458016, ",IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.41355172,10.338379
NZ_CP072806.1,2021-04-14,50.346400070156974,Homo sapiens,Urine sample,91224,Pakistan: Faisalabad,,circular,31.26,73.4,,"IncFIB(K)_1, JN233704, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-4.946265,4.4040327
NZ_CP072805.1,2021-04-14,48.739063304168816,Homo sapiens,Urine sample,1943,Pakistan: Faisalabad,,circular,31.26,73.4,,"Col(pHAD28)_1, KU674895, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.7614082,1.5805284
NZ_CP072804.1,2021-04-14,49.94805344723096,Homo sapiens,Urine sample,69302,Pakistan: Faisalabad,,circular,31.26,73.4,,"IncY_1, K02380, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),3.5112212,8.067986
NZ_CP072803.1,2021-04-14,46.06265686626031,Homo sapiens,Urine sample,267744,Pakistan: Faisalabad,,circular,31.26,73.4,,"IncHI2A_1, BX664015, |IncHI2_1, BX664015, ",IncHI2 DLST(3):smr0018(3);smr0199(2),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.1551294,4.024797
NZ_CP072324.1,2021-04-06,51.22269574926482,Homo sapiens,Rectal swab,63589,Germany,,circular,50.1239,8.5763,,"IncL_1, JN626286, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),16.044094,20.468964
NZ_CP072323.1,2021-04-06,51.4887482419128,Homo sapiens,Rectal swab,142200,Germany,,circular,50.1239,8.5763,,"IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, ",IncF RST(F24:A-:B-):FIA(-);FIB(58?);FIC(-);FII(24);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.721572,11.130377
NZ_CP038497.1,2021-03-18,47.59788588070328,Homo sapiens,feces,92710,Japan: Yokosuka,,circular,35.28,139.67,,"IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, ",IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli O157:H7,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),10.595758,-12.074043
NZ_CP071440.1,2021-03-15,53.01579581952846,Homo sapiens,urine,98697,"USA: Dallas, Texas",,circular,32.77,-96.79,,"IncFIB(pB171)_1, AB024946, |IncQ1_1, M28829, |IncFIA_1, AP001918, ","IncF RST(F-:A-:B-):FIA(1,6);FIB(32?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.1423008,6.263259
NZ_CP071438.1,2021-03-15,49.994008866877024,Homo sapiens,urine,25037,"USA: Dallas, Texas",,circular,32.77,-96.79,,"IncFII(pCRY)_1, NC_005814, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),2.9597602000000003,7.971420299999999
NZ_CP071437.1,2021-03-15,53.12128739604709,Homo sapiens,urine,37036,"USA: Dallas, Texas",,circular,32.77,-96.79,,"IncX1_1, EU370913, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.7368555,7.491923299999999
NZ_CP071443.1,2021-03-15,49.8396784536874,Homo sapiens,urine,88572,"USA: Dallas, Texas",,circular,32.77,-96.79,,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.7163754,8.315905
NZ_CP071442.1,2021-03-15,51.463307639280565,Homo sapiens,urine,159570,"USA: Dallas, Texas",,circular,32.77,-96.79,,"IncFIB(AP001918)_1, AP001918, |IncQ1_1, M28829, |IncFII_1, AY458016, ",IncF RST(F2:A-:B-):FIA(-);FIB(58?);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.8840918,11.328524
NZ_CP062743.1,2021-03-06,47.829555991633065,Homo sapiens,feces,92746,United Kingdom,,circular,54.70235450000001,-3.2765753,United Kingdom,"IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, ",IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli O157:H7,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.25838518,-5.900312
NZ_CP062726.1,2021-03-06,47.8256182488519,Homo sapiens,feces,92762,United Kingdom,,circular,54.70235450000001,-3.2765753,United Kingdom,"IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, ",IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli O157:H7,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.2635732999999999,-5.9028473
NZ_CP062728.1,2021-03-06,47.82927434048104,Homo sapiens,feces,92757,United Kingdom,,circular,54.70235450000001,-3.2765753,United Kingdom,"IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, ",IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli O157:H7,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.24689761,-5.889304599999999
NZ_CP070918.1,2021-03-05,55.29202490364661,Homo sapiens,feces,3373,Singapore,Bacterial pure culture,linear,1.3408528,103.8784469,Singapore,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.070623400000001,-5.32551
NZ_CP070917.1,2021-03-05,46.83651804670914,Homo sapiens,feces,4710,Singapore,Bacterial pure culture,linear,1.3408528,103.8784469,Singapore,"Col(pHAD28)_1, KU674895, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.6515598000000001,1.8188366
NZ_CP070916.1,2021-03-05,49.62334417574129,Homo sapiens,feces,106065,Singapore,Bacterial pure culture,linear,1.3408528,103.8784469,Singapore,"p0111_1, AP010962, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-4.944321599999999,4.4056377
NZ_CP070915.1,2021-03-05,46.81656042160496,Homo sapiens,feces,217265,Singapore,Bacterial pure culture,linear,1.3408528,103.8784469,Singapore,"IncFIA(HI1)_1, AF250878, |IncHI1B(R27)_1_R27, AF250878, |IncHI1A_1, AF250878, ",IncF RST(F-:A8:B-):FIA(8);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)|IncHI1 MLST(-):HCM1_043(1);HCM1_064(1);HCM1_099(1);HCM1_116(1);HCM1_178ac(-);HCM1_259(~2),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),14.240165,-3.3422312999999995
