ACC_NUCCORE	CreateDate_NUCCORE	GC_NUCCORE	Host_BIOSAMPLE	IsolationSource_BIOSAMPLE	Length_NUCCORE	Location_BIOSAMPLE	SamplType_BIOSAMPLE	Topology_NUCCORE	loc_lat	loc_lng	loc_parsed	plasmidfinder	pmlst	taxon_class_name	taxon_family_name	taxon_genus_name	taxon_name	taxon_order_name	taxon_phylum_name	taxon_species_name	taxon_superkingdom_name	D1	D2
NZ_CP063504.1	2021-02-28	45.782674772036465	Homo sapiens	rectal swab	5264	Laos		circular	20.0171109	103.378253	Laos	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.578152000000001	5.282461
NZ_CP063502.1	2021-02-28	49.337390354543544	Homo sapiens	rectal swab	89721	Laos		circular	20.0171109	103.378253	Laos	p0111_1, AP010962, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.959859	4.399424
NZ_CP063501.1	2021-02-28	56.53242429047091	Homo sapiens	rectal swab	12614	Laos		circular	20.0171109	103.378253	Laos			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	2.9118883999999996	6.134052
NZ_CP063500.1	2021-02-28	43.83581653520304	Homo sapiens	rectal swab	6846	Laos		circular	20.0171109	103.378253	Laos	Col(pHAD28)_1, KU674895, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.9061126	1.5877315
NZ_CP070592.1	2021-02-26	51.1297611362169	Homo sapiens	stool	1549	Czech Republic: Hradec Krlov		circular	50.21	15.82		Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.5978103000000001	-5.2738046999999995
NZ_CP070591.1	2021-02-26	49.86542696354294	Homo sapiens	stool	4087	Czech Republic: Hradec Krlov		circular	50.21	15.82		Col8282_1, DQ995352, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.665485	10.654961
NZ_CP070590.1	2021-02-26	52.725639962894974	Homo sapiens	stool	101334	Czech Republic: Hradec Krlov		circular	50.21	15.82		IncFII(pKP91)_1, CP000966, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(7?);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.896041	10.5904
NZ_CP070589.1	2021-02-26	48.99202320522117	Homo sapiens	stool	6895	Czech Republic: Hradec Krlov		not-set	50.21	15.82				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.67246884	11.041385
NZ_CP070588.1	2021-02-26	51.360562330262525	Homo sapiens	stool	18779	Czech Republic: Hradec Krlov		not-set	50.21	15.82		IncFII(K)_1, CP000648, 	IncF RST(K7:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(7);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.277351	6.706787599999999
NZ_CP070587.1	2021-02-26	52.95288205335762	Homo sapiens	stool	88947	Czech Republic: Hradec Krlov		circular	50.21	15.82		IncR_1, DQ449578, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.202504	6.468687999999999
NZ_CP070168.1	2021-02-23	51.858407079646035	Homo sapiens		1130	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.1884685	-4.5440903
NZ_CP070167.1	2021-02-23	47.2202034883721	Homo sapiens		5504	USA:WA		linear	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.902247	20.045122
NZ_CP070166.1	2021-02-23	49.09021260294963	Homo sapiens		5221	USA:WA		circular	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.173035	5.572591
NZ_CP070165.1	2021-02-23	50.936087798579734	Homo sapiens		1549	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.6144941000000002	-5.293731
NZ_CP070164.1	2021-02-23	45.77915777217154	Homo sapiens		5153	USA:WA		circular	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.853484	5.7877784000000005
NZ_CP070163.1	2021-02-23	50.971499207827705	Homo sapiens		114874	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col156_1, NC_009781, |IncFII(29)_1, CP003035, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.5627523	11.943555
NZ_CP070068.1	2021-02-23	51.80555555555557	Homo sapiens		1440	USA:WA		linear	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.963197000000001	6.4735527
NZ_CP070067.1	2021-02-23	53.07006141747636	Homo sapiens		123092	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII_1, AY458016, 	IncF RST(F49:A-:B10):FIA(-);FIB(10);FIC(3?);FII(49);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.5499437	11.922487
NZ_CP070056.1	2021-02-23	46.29812438302073	Homo sapiens		1013	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.870132	10.444482
NZ_CP070055.1	2021-02-23	49.65719882468169	Homo sapiens		1021	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.095526	6.495728
NZ_CP070054.1	2021-02-23	40.09756097560975	Homo sapiens		1025	USA:WA		linear	47.2868352	-120.2126139	USA,WA	Col8282_1, DQ995352, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.745194	10.853097
NZ_CP070053.1	2021-02-23	52.608559825054684	Homo sapiens		3201	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.744507	10.832222999999999
NZ_CP070052.1	2021-02-23	52.44857982370226	Homo sapiens		2042	USA:WA		circular	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	3.0620522	-0.7631953
NZ_CP070051.1	2021-02-23	51.00064557779213	Homo sapiens		1549	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.6014576999999999	-5.2763305
NZ_CP070050.1	2021-02-23	47.47239976757699	Homo sapiens		5163	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.1503873	-4.5061507
NZ_CP070049.1	2021-02-23	50.709857453143655	Homo sapiens		69521	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.78323287	11.2256
NZ_CP070035.1	2021-02-23	42.15559874535763	Homo sapiens		51967	USA:WA		linear	47.2868352	-120.2126139	USA,WA	IncI2(Delta)_1, AP002527, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.574050999999999	-6.063276
NZ_CP070034.1	2021-02-23	50.804750804750796	Homo sapiens		9009	USA:WA		linear	47.2868352	-120.2126139	USA,WA	Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.207624	-4.561593
NZ_CP070033.1	2021-02-23	39.411525147627785	Homo sapiens		9822	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.2993447	16.15278
NZ_CP070032.1	2021-02-23	51.644100580270795	Homo sapiens		1551	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.104828	11.623057000000001
NZ_CP070031.1	2021-02-23	47.193149381541396	Homo sapiens		2102	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col(BS512)_1, NC_010656, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	5.073321	-6.699961999999999
NZ_CP070030.1	2021-02-23	53.23910482921085	Homo sapiens		4245	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col440I_1, CP023920, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	1.1736778	0.96922296
NZ_CP070029.1	2021-02-23	49.363057324840774	Homo sapiens		4082	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col8282_1, DQ995352, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.515454	10.792175
NZ_CP070028.1	2021-02-23	42.253849743350436	Homo sapiens		4286	USA:WA		circular	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	1.6631896000000002	3.9449862999999996
NZ_CP070027.1	2021-02-23	47.473737777616215	Homo sapiens		110044	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncHI1B(pNDM-CIT)_1, JX182975, |p0111_1, AP010962, 	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.942019999999999	4.4061923
NZ_CP070025.1	2021-02-23	44.42374616171955	Homo sapiens		48850	USA:WA		circular	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-6.244796	14.170507999999998
NZ_CP069960.1	2021-02-23	45.75432811211871	Homo sapiens		1213	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.294904	-4.652505400000001
NZ_CP069959.1	2021-02-23	49.374020181501024	Homo sapiens		135867	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncFIB(AP001918)_1, AP001918, |IncQ1_1, M28829, |IncFII_1, AY458016, |IncFIC(FII)_1, AP001918, 	IncF RST(F-:A-:B6):FIA(-);FIB(6);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.5593762	10.452458
NZ_CP069958.1	2021-02-23	51.016588955498456	Homo sapiens		94581	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncI1-I(Alpha)_1, AP005147, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.3943735000000002	13.224591
NZ_CP070143.1	2021-02-23	47.48215319313139	Homo sapiens		5183	USA:WA		linear	47.2868352	-120.2126139	USA,WA	Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.149605	-4.505143
NZ_CP070142.1	2021-02-23	49.61890243902439	Homo sapiens		1312	USA:WA		linear	47.2868352	-120.2126139	USA,WA	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.6031277	-5.281236
NZ_CP070141.1	2021-02-23	47.42193173565722	Homo sapiens		1377	USA:WA		linear	47.2868352	-120.2126139	USA,WA	Col(BS512)_1, NC_010656, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	5.0740614	-6.6919070000000005
NZ_CP070140.1	2021-02-23	42.96555750145943	Homo sapiens		1713	USA:WA		linear	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-6.4346614	2.7300444
NZ_CP070139.1	2021-02-23	49.90642545227698	Homo sapiens		1603	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.3545761	-4.904417
NZ_CP070138.1	2021-02-23	47.38057183448766	Homo sapiens		5631	USA:WA		circular	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.901607	20.045847
NZ_CP070137.1	2021-02-23	51.071773933598365	Homo sapiens		37228	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.411839	10.313251
NZ_CP070136.1	2021-02-23	44.43890998900027	Homo sapiens		48183	USA:WA		circular	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-6.244594	14.169385
NZ_CP070135.1	2021-02-23	46.226371493275394	Homo sapiens		108185	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncFIB(H89-PhagePlasmid)_1, HG530657, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	19.953884	6.2948623
NZ_CP070133.1	2021-02-23	51.61118245579375	Homo sapiens		151845	USA:WA		linear	47.2868352	-120.2126139	USA,WA	IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F-:A-:B10):FIA(-);FIB(10);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.558199	10.436674
NZ_CP070132.1	2021-02-23	50.023540489642194	Homo sapiens		16992	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	5.2798834	7.8889375
NZ_CP070131.1	2021-02-23	42.49568717653824	Homo sapiens		1739	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.168688000000001	6.56062
NZ_CP070130.1	2021-02-23	42.10812279271937	Homo sapiens		3681	USA:WA		linear	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.108514	6.5319796
NZ_CP070129.1	2021-02-23	46.113782051282044	Homo sapiens		4992	USA:WA		linear	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.902087	20.044458
NZ_CP070128.1	2021-02-23	46.06459098820344	Homo sapiens		5171	USA:WA		linear	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.885109	5.4206724
NZ_CP070127.1	2021-02-23	45.46934346174715	Homo sapiens		1843	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.6000736	-5.2753863
NZ_CP070126.1	2021-02-23	48.57099879663058	Homo sapiens		6648	USA:WA		circular	47.2868352	-120.2126139	USA,WA	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.592291000000001	5.289579
NZ_CP070125.1	2021-02-23	51.023963997093155	Homo sapiens		114213	USA:WA		circular	47.2868352	-120.2126139	USA,WA	Col156_1, NC_009781, |IncFII(29)_1, CP003035, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.5496644	11.945418
NZ_CP070104.1	2021-02-23	56.241848561655644	Homo sapiens		40637	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncR_1, DQ449578, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.34437	7.531238
NZ_CP070065.1	2021-02-23	51.02244476347211	Homo sapiens		114236	USA:WA		circular	47.2868352	-120.2126139	USA,WA	IncFII(29)_1, CP003035, |IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, 	IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.5472326999999999	11.9373665
NZ_CP070064.1	2021-02-23	42.655032892020586	Homo sapiens		36331	USA:WA		circular	47.2868352	-120.2126139	USA,WA			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	6.202623	14.30606
